"liz_id","treatment","hatch_date","season_hatch","measure_date","measure_error","process_researcher","imgj_researcher","process_notes","egg_id","egg_laid_date","egg_length","egg_mass","egg_width","heatwave_exposed","liz_status","death_date","mass","svl","lnMass","lnSVL","obs_id","days_since_hatch","F1_Genotype","dam_id","sire_id","lnEgg_mass","z_lnEggMass","series","hatch_since_start","z_hatch_since_start","days_since_hatch_I2","z_days_since_hatch","z_days_since_hatch_I2","id"
"ld0230",23,"2016-12-07","S1","2016-12-07",0,"FK","CW","","egg0009","2016-10-26",9.09,0.255,7.35,"","DEAD","2017-11-03",0.135,18.523,-2.00248050054371,2.91901320314059,101,0,"E45_16_BABY_01","ld0125","ld0107",-1.36649173382371,2.86751282840605,"ld0230_2016-12-07",18,-1.16584053234535,0,-1.32629491401693,1.75905819894717,"ld0230"
"ld0230",23,"2016-12-07","S1","2016-12-21",0,"JC","CW","","egg0009","2016-10-26",9.09,0.255,7.35,"","DEAD","2017-11-03",0.138,NA,-1.98050159382493,NA,102,14,"E45_16_BABY_01","ld0125","ld0107",-1.36649173382371,2.86751282840605,"ld0230_2016-12-21",18,-1.16584053234535,196,-1.24035920836076,1.53849096576533,"ld0230"
"ld0230",23,"2016-12-07","S1","2017-01-04",0,"JC","CW","","egg0009","2016-10-26",9.09,0.255,7.35,"","DEAD","2017-11-03",0.181,21.32,-1.70925824771631,3.05964559929764,103,28,"E45_16_BABY_01","ld0125","ld0107",-1.36649173382371,2.86751282840605,"ld0230_2017-01-04",18,-1.16584053234535,784,-1.15442350270459,1.33269362359674,"ld0230"
"ld0230",23,"2016-12-07","S1","2017-01-18",0,"JC","CW","","egg0009","2016-10-26",9.09,0.255,7.35,"","DEAD","2017-11-03",0.178,21.67,-1.72597172869005,3.07592881554827,104,42,"E45_16_BABY_01","ld0125","ld0107",-1.36649173382371,2.86751282840605,"ld0230_2017-01-18",18,-1.16584053234535,1764,-1.06848779704843,1.1416661724414,"ld0230"
"ld0230",23,"2016-12-07","S1","2017-02-01",0,"JC","CW","","egg0009","2016-10-26",9.09,0.255,7.35,"","DEAD","2017-11-03",0.221,21.603,-1.50959257746438,3.07283219393484,105,56,"E45_16_BABY_01","ld0125","ld0107",-1.36649173382371,2.86751282840605,"ld0230_2017-02-01",18,-1.16584053234535,3136,-0.98255209139226,0.965408612299304,"ld0230"
"ld0230",23,"2016-12-07","S1","2017-02-23",0,"JC","CW","","egg0009","2016-10-26",9.09,0.255,7.35,"","DEAD","2017-11-03",0.242,22.48,-1.41881755282545,3.11262602502549,106,78,"E45_16_BABY_01","ld0125","ld0107",-1.36649173382371,2.86751282840605,"ld0230_2017-02-23",18,-1.16584053234535,6084,-0.847510268218284,0.718273654735427,"ld0230"
"ld0230",23,"2016-12-07","S1","2017-03-23",0,"JC","CW","","egg0009","2016-10-26",9.09,0.255,7.35,"","DEAD","2017-11-03",0.265,24.78,-1.32802545299591,3.210036876201,107,106,"E45_16_BABY_01","ld0125","ld0107",-1.36649173382371,2.86751282840605,"ld0230_2017-03-23",18,-1.16584053234535,11236,-0.67563885690595,0.456487864961179,"ld0230"
"ld0230",23,"2016-12-07","S1","2017-04-18",0,"JC","CW","","egg0009","2016-10-26",9.09,0.255,7.35,"","DEAD","2017-11-03",0.303,24.32,-1.19402247347277,3.19129905709797,108,132,"E45_16_BABY_01","ld0125","ld0107",-1.36649173382371,2.86751282840605,"ld0230_2017-04-18",18,-1.16584053234535,17424,-0.516043974973069,0.266301384106005,"ld0230"
"ld0230",23,"2016-12-07","S1","2017-05-19",0,"FK","CW","","egg0009","2016-10-26",9.09,0.255,7.35,"","DEAD","2017-11-03",0.345,25.42,-1.06421086195078,3.23553626576131,109,163,"E45_16_BABY_01","ld0125","ld0107",-1.36649173382371,2.86751282840605,"ld0230_2017-05-19",18,-1.16584053234535,26569,-0.325757769591557,0.106118124449266,"ld0230"
"ld0230",23,"2016-12-07","S1","2017-07-20",0,"FK","CW","","egg0009","2016-10-26",9.09,0.255,7.35,"","DEAD","2017-11-03",0.373,27,-0.986176859338322,3.29583686600433,110,225,"E45_16_BABY_01","ld0125","ld0107",-1.36649173382371,2.86751282840605,"ld0230_2017-07-20",18,-1.16584053234535,50625,0.0548146411714679,0.00300464488675679,"ld0230"
"ld0230",23,"2016-12-07","S1","2017-09-15",0,"FK","CW","","egg0009","2016-10-26",9.09,0.255,7.35,"","DEAD","2017-11-03",0.363,27,-1.01335244471729,3.29583686600433,111,282,"E45_16_BABY_01","ld0125","ld0107",-1.36649173382371,2.86751282840605,"ld0230_2017-09-15",18,-1.16584053234535,79524,0.404695728485861,0.163778632654702,"ld0230"
"ld0230",23,"2016-12-07","S1",NA,0,"FK","CW","","egg0009","2016-10-26",9.09,0.255,7.35,"","DEAD","2017-11-03",NA,NA,NA,NA,111,317,"E45_16_BABY_01","ld0125","ld0107",-1.36649173382371,2.86751282840605,"ld0230_2017-09-15",18,-1.16584053234535,100489,0.619534992626278,0.383823607088443,"ld0230"
"ld0230",23,"2016-12-07","S1",NA,0,"FK","CW","","egg0009","2016-10-26",9.09,0.255,7.35,"","DEAD","2017-11-03",NA,NA,NA,NA,111,352,"E45_16_BABY_01","ld0125","ld0107",-1.36649173382371,2.86751282840605,"ld0230_2017-09-15",18,-1.16584053234535,123904,0.834374256766696,0.696180400354976,"ld0230"
"ld0230",23,"2016-12-07","S1",NA,0,"FK","CW","","egg0009","2016-10-26",9.09,0.255,7.35,"","DEAD","2017-11-03",NA,NA,NA,NA,111,387,"E45_16_BABY_01","ld0125","ld0107",-1.36649173382371,2.86751282840605,"ld0230_2017-09-15",18,-1.16584053234535,149769,1.04921352090711,1.1008490124543,"ld0230"
"ld0230",23,"2016-12-07","S1",NA,0,"FK","CW","","egg0009","2016-10-26",9.09,0.255,7.35,"","DEAD","2017-11-03",NA,NA,NA,NA,111,422,"E45_16_BABY_01","ld0125","ld0107",-1.36649173382371,2.86751282840605,"ld0230_2017-09-15",18,-1.16584053234535,178084,1.26405278504753,1.59782944338642,"ld0230"
"ld0230",23,"2016-12-07","S1",NA,0,"FK","CW","","egg0009","2016-10-26",9.09,0.255,7.35,"","DEAD","2017-11-03",NA,NA,NA,NA,111,457,"E45_16_BABY_01","ld0125","ld0107",-1.36649173382371,2.86751282840605,"ld0230_2017-09-15",18,-1.16584053234535,208849,1.47889204918795,2.18712169315132,"ld0230"
"ld0231",23,"2016-12-08","S1","2016-12-08",0,"FK","CW","","egg0010","2016-10-26",8.36,0.219,7.01,"","DEAD","2017-10-27",0.124,17.797,-2.0874737133771,2.87902990376785,112,0,"E45_16_BABY_02","ld0125","ld0107",-1.51868354916564,2.09628698758518,"ld0231_2016-12-08",19,-1.12569098895435,0,-1.32629491401693,1.75905819894717,"ld0231"
"ld0231",23,"2016-12-08","S1","2017-01-06",0,"JC","CW","","egg0010","2016-10-26",8.36,0.219,7.01,"","DEAD","2017-10-27",0.161,20.12,-1.82635091399767,3.00171434523154,113,29,"E45_16_BABY_02","ld0125","ld0107",-1.51868354916564,2.09628698758518,"ld0231_2017-01-06",19,-1.12569098895435,841,-1.14828523801487,1.31855898784286,"ld0231"
"ld0231",23,"2016-12-08","S1","2017-01-19",0,"FK","CW","","egg0010","2016-10-26",8.36,0.219,7.01,"","DEAD","2017-10-27",0.18,20.52,-1.71479842809193,3.02140002030257,114,42,"E45_16_BABY_02","ld0125","ld0107",-1.51868354916564,2.09628698758518,"ld0231_2017-01-19",19,-1.12569098895435,1764,-1.06848779704843,1.1416661724414,"ld0231"
"ld0231",23,"2016-12-08","S1","2017-02-03",0,"JC","CW","","egg0010","2016-10-26",8.36,0.219,7.01,"","DEAD","2017-10-27",0.197,21.2,-1.62455155024415,3.05400118167797,115,57,"E45_16_BABY_02","ld0125","ld0107",-1.51868354916564,2.09628698758518,"ld0231_2017-02-03",19,-1.12569098895435,3249,-0.976413826702534,0.953383960975886,"ld0231"
"ld0231",23,"2016-12-08","S1","2017-02-23",0,"JC","CW","","egg0010","2016-10-26",8.36,0.219,7.01,"","DEAD","2017-10-27",0.21,22.05,-1.56064774826467,3.09331260189286,116,77,"E45_16_BABY_02","ld0125","ld0107",-1.51868354916564,2.09628698758518,"ld0231_2017-02-23",19,-1.12569098895435,5929,-0.85364853290801,0.728715817735998,"ld0231"
"ld0231",23,"2016-12-08","S1","2017-03-23",0,"JC","CW","","egg0010","2016-10-26",8.36,0.219,7.01,"","DEAD","2017-10-27",0.255,23.67,-1.36649173382371,3.16420842352589,117,105,"E45_16_BABY_02","ld0125","ld0107",-1.51868354916564,2.09628698758518,"ld0231_2017-03-23",19,-1.12569098895435,11025,-0.681777121595676,0.464820043531286,"ld0231"
"ld0231",23,"2016-12-08","S1","2017-04-18",0,"JC","CW","","egg0010","2016-10-26",8.36,0.219,7.01,"","DEAD","2017-10-27",0.29,NA,-1.23787435600162,NA,118,131,"E45_16_BABY_02","ld0125","ld0107",-1.51868354916564,2.09628698758518,"ld0231_2017-04-18",19,-1.12569098895435,17161,-0.522182239662795,0.272674291419253,"ld0231"
"ld0231",23,"2016-12-08","S1","2017-05-19",0,"FK","CW","","egg0010","2016-10-26",8.36,0.219,7.01,"","DEAD","2017-10-27",0.319,25.48,-1.14256417619729,3.23789383070396,119,162,"E45_16_BABY_02","ld0125","ld0107",-1.51868354916564,2.09628698758518,"ld0231_2017-05-19",19,-1.12569098895435,26244,-0.331896034281283,0.110154977571642,"ld0231"
"ld0231",23,"2016-12-08","S1","2017-07-20",0,"FK","CW","","egg0010","2016-10-26",8.36,0.219,7.01,"","DEAD","2017-10-27",0.318,25,-1.14570389620196,3.2188758248682,120,224,"E45_16_BABY_02","ld0125","ld0107",-1.51868354916564,2.09628698758518,"ld0231_2017-07-20",19,-1.12569098895435,50176,0.0486763764817417,0.00236938962739226,"ld0231"
"ld0231",23,"2016-12-08","S1","2017-09-15",0,"FK","CW","","egg0010","2016-10-26",8.36,0.219,7.01,"","DEAD","2017-10-27",0.29,25,-1.23787435600162,3.2188758248682,121,281,"E45_16_BABY_02","ld0125","ld0107",-1.51868354916564,2.09628698758518,"ld0231_2017-09-15",19,-1.12569098895435,78961,0.398557463796135,0.158848051947608,"ld0231"
"ld0231",23,"2016-12-08","S1",NA,0,"FK","CW","","egg0010","2016-10-26",8.36,0.219,7.01,"","DEAD","2017-10-27",NA,NA,NA,NA,121,316,"E45_16_BABY_02","ld0125","ld0107",-1.51868354916564,2.09628698758518,"ld0231_2017-09-15",19,-1.12569098895435,99856,0.613396727936552,0.376255545843269,"ld0231"
"ld0231",23,"2016-12-08","S1",NA,0,"FK","CW","","egg0010","2016-10-26",8.36,0.219,7.01,"","DEAD","2017-10-27",NA,NA,NA,NA,121,351,"E45_16_BABY_02","ld0125","ld0107",-1.51868354916564,2.09628698758518,"ld0231_2017-09-15",19,-1.12569098895435,123201,0.828235992076969,0.685974858571722,"ld0231"
"ld0231",23,"2016-12-08","S1",NA,0,"FK","CW","","egg0010","2016-10-26",8.36,0.219,7.01,"","DEAD","2017-10-27",NA,NA,NA,NA,121,386,"E45_16_BABY_02","ld0125","ld0107",-1.51868354916564,2.09628698758518,"ld0231_2017-09-15",19,-1.12569098895435,148996,1.04307525621739,1.08800599013297,"ld0231"
"ld0231",23,"2016-12-08","S1",NA,0,"FK","CW","","egg0010","2016-10-26",8.36,0.219,7.01,"","DEAD","2017-10-27",NA,NA,NA,NA,121,421,"E45_16_BABY_02","ld0125","ld0107",-1.51868354916564,2.09628698758518,"ld0231_2017-09-15",19,-1.12569098895435,177241,1.2579145203578,1.582348940527,"ld0231"
"ld0231",23,"2016-12-08","S1",NA,0,"FK","CW","","egg0010","2016-10-26",8.36,0.219,7.01,"","DEAD","2017-10-27",NA,NA,NA,NA,121,456,"E45_16_BABY_02","ld0125","ld0107",-1.51868354916564,2.09628698758518,"ld0231_2017-09-15",19,-1.12569098895435,207936,1.47275378449822,2.16900370975383,"ld0231"
"ld0231",23,"2016-12-08","S1",NA,0,"FK","CW","","egg0010","2016-10-26",8.36,0.219,7.01,"","DEAD","2017-10-27",NA,NA,NA,NA,121,491,"E45_16_BABY_02","ld0125","ld0107",-1.51868354916564,2.09628698758518,"ld0231_2017-09-15",19,-1.12569098895435,241081,1.68759304863864,2.84797029781345,"ld0231"
"ld0234",23,"2016-12-11","S1","2016-12-11",0,"FK","CW","","egg0014","2016-10-28",8.27,0.181,6.42,"Y","DEAD","2018-04-03",0.127,18.546,-2.06356819252355,2.92025413237803,150,0,"E038_16_BABY_02","ld0090","ld0027",-1.70925824771631,1.13055744556802,"ld0234_2016-12-11",22,-1.00524235878136,0,-1.32629491401693,1.75905819894717,"ld0234"
"ld0234",23,"2016-12-11","S1","2016-12-26",0,"FK","CW","","egg0014","2016-10-28",8.27,0.181,6.42,"Y","DEAD","2018-04-03",0.126,19.794,-2.07147337203066,2.9853788614745,151,15,"E038_16_BABY_02","ld0090","ld0027",-1.70925824771631,1.13055744556802,"ld0234_2016-12-26",22,-1.00524235878136,225,-1.23422094367103,1.52330133779622,"ld0234"
"ld0234",23,"2016-12-11","S1","2017-01-09",0,"JC","CW","","egg0014","2016-10-28",8.27,0.181,6.42,"Y","DEAD","2018-04-03",0.181,20.91,-1.70925824771631,3.04022751344054,152,29,"E038_16_BABY_02","ld0090","ld0027",-1.70925824771631,1.13055744556802,"ld0234_2017-01-09",22,-1.00524235878136,841,-1.14828523801487,1.31855898784286,"ld0234"
"ld0234",23,"2016-12-11","S1","2017-01-22",0,"FK","CW","","egg0014","2016-10-28",8.27,0.181,6.42,"Y","DEAD","2018-04-03",0.196,22.02,-1.62964061975162,3.09195113129453,153,42,"E038_16_BABY_02","ld0090","ld0027",-1.70925824771631,1.13055744556802,"ld0234_2017-01-22",22,-1.00524235878136,1764,-1.06848779704843,1.1416661724414,"ld0234"
"ld0234",23,"2016-12-11","S1","2017-02-06",0,"JC","CW","","egg0014","2016-10-28",8.27,0.181,6.42,"Y","DEAD","2018-04-03",0.202,22.743,-1.59948758158093,3.12425740574228,154,57,"E038_16_BABY_02","ld0090","ld0027",-1.70925824771631,1.13055744556802,"ld0234_2017-02-06",22,-1.00524235878136,3249,-0.976413826702534,0.953383960975886,"ld0234"
"ld0234",23,"2016-12-11","S1","2017-02-23",0,"JC","CW","","egg0014","2016-10-28",8.27,0.181,6.42,"Y","DEAD","2018-04-03",0.236,22.91,-1.44392347395653,3.1315734964654,155,74,"E038_16_BABY_02","ld0090","ld0027",-1.70925824771631,1.13055744556802,"ld0234_2017-02-23",22,-1.00524235878136,5476,-0.872063326977188,0.760494446258523,"ld0234"
"ld0234",23,"2016-12-11","S1","2017-03-23",0,"JC","CW","","egg0014","2016-10-28",8.27,0.181,6.42,"Y","DEAD","2018-04-03",0.287,24.83,-1.24827306322252,3.21205259952008,156,102,"E038_16_BABY_02","ld0090","ld0027",-1.70925824771631,1.13055744556802,"ld0234_2017-03-23",22,-1.00524235878136,10404,-0.700191915664855,0.490268718762419,"ld0234"
"ld0234",23,"2016-12-11","S1","2017-04-18",0,"JC","CW","","egg0014","2016-10-28",8.27,0.181,6.42,"Y","DEAD","2018-04-03",0.296,25.25,-1.21739582465808,3.22882615572137,157,128,"E038_16_BABY_02","ld0090","ld0027",-1.70925824771631,1.13055744556802,"ld0234_2017-04-18",22,-1.00524235878136,16384,-0.540597033731974,0.292245152879809,"ld0234"
"ld0234",23,"2016-12-11","S1","2017-05-19",0,"FK","CW","","egg0014","2016-10-28",8.27,0.181,6.42,"Y","DEAD","2018-04-03",0.329,25.32,-1.11169752821677,3.23159459727598,158,159,"E038_16_BABY_02","ld0090","ld0027",-1.70925824771631,1.13055744556802,"ld0234_2017-05-19",22,-1.00524235878136,25281,-0.350310828350461,0.122717676459586,"ld0234"
"ld0234",23,"2016-12-11","S1","2017-07-20",0,"FK","CW","","egg0014","2016-10-28",8.27,0.181,6.42,"Y","DEAD","2018-04-03",0.375,26.2,-0.980829253011726,3.26575941076705,159,221,"E038_16_BABY_02","ld0090","ld0027",-1.70925824771631,1.13055744556802,"ld0234_2017-07-20",22,-1.00524235878136,48841,0.0302615824125631,0.000915763370112349,"ld0234"
"ld0234",23,"2016-12-11","S1","2017-09-15",0,"FK","CW","","egg0014","2016-10-28",8.27,0.181,6.42,"Y","DEAD","2018-04-03",0.374,27,-0.983499481567605,3.29583686600433,160,278,"E038_16_BABY_02","ld0090","ld0027",-1.70925824771631,1.13055744556802,"ld0234_2017-09-15",22,-1.00524235878136,77284,0.380142669726957,0.144508449347138,"ld0234"
"ld0234",23,"2016-12-11","S1","2017-11-07",0,"FK","CW","","egg0014","2016-10-28",8.27,0.181,6.42,"Y","DEAD","2018-04-03",0.376,27,-0.978166135592243,3.29583686600433,161,331,"E038_16_BABY_02","ld0090","ld0027",-1.70925824771631,1.13055744556802,"ld0234_2017-11-07",22,-1.00524235878136,109561,0.705470698282445,0.497688906135121,"ld0234"
"ld0234",23,"2016-12-11","S1","2018-01-15",0,"FK","CW","","egg0014","2016-10-28",8.27,0.181,6.42,"Y","DEAD","2018-04-03",0.39,27,-0.941608539858445,3.29583686600433,162,400,"E038_16_BABY_02","ld0090","ld0027",-1.70925824771631,1.13055744556802,"ld0234_2018-01-15",22,-1.00524235878136,160000,1.12901096187355,1.27466575203065,"ld0234"
"ld0234",23,"2016-12-11","S1","2018-03-06",0,"FK","CW","","egg0014","2016-10-28",8.27,0.181,6.42,"Y","DEAD","2018-04-03",0.388,29,-0.946749939358864,3.36729582998647,163,450,"E038_16_BABY_02","ld0090","ld0027",-1.70925824771631,1.13055744556802,"ld0234_2018-03-06",22,-1.00524235878136,202500,1.43592419635986,2.06187829769172,"ld0234"
"ld0234",23,"2016-12-11","S1",NA,0,"FK","CW","","egg0014","2016-10-28",8.27,0.181,6.42,"Y","DEAD","2018-04-03",NA,NA,NA,NA,163,485,"E038_16_BABY_02","ld0090","ld0027",-1.70925824771631,1.13055744556802,"ld0234_2018-03-06",22,-1.00524235878136,235225,1.65076346050028,2.72502000252286,"ld0234"
"ld0235",23,"2016-12-11","S1","2016-12-11",0,"FK","CW","","egg0003","2016-10-25",8.96,0.108,4.7,"","ALIVE",NA,0.13,18.215,-2.04022082852655,2.90224543046053,164,0,"E033_16_BABY_03","ld2015","ld0049",-2.22562405185792,-1.48610528741494,"ld0235_2016-12-11",22,-1.00524235878136,0,-1.32629491401693,1.75905819894717,"ld0235"
"ld0235",23,"2016-12-11","S1","2016-12-26",0,"FK","CW","","egg0003","2016-10-25",8.96,0.108,4.7,"","ALIVE",NA,0.105,19.022,-2.25379492882461,2.94559620406019,165,15,"E033_16_BABY_03","ld2015","ld0049",-2.22562405185792,-1.48610528741494,"ld0235_2016-12-26",22,-1.00524235878136,225,-1.23422094367103,1.52330133779622,"ld0235"
"ld0235",23,"2016-12-11","S1","2017-01-09",0,"JC","CW","","egg0003","2016-10-25",8.96,0.108,4.7,"","ALIVE",NA,0.152,19.86,-1.88387475813586,2.98870765861703,166,29,"E033_16_BABY_03","ld2015","ld0049",-2.22562405185792,-1.48610528741494,"ld0235_2017-01-09",22,-1.00524235878136,841,-1.14828523801487,1.31855898784286,"ld0235"
"ld0235",23,"2016-12-11","S1","2017-01-22",0,"FK","CW","","egg0003","2016-10-25",8.96,0.108,4.7,"","ALIVE",NA,0.153,20.35,-1.8773173575897,3.0130809118886,167,42,"E033_16_BABY_03","ld2015","ld0049",-2.22562405185792,-1.48610528741494,"ld0235_2017-01-22",22,-1.00524235878136,1764,-1.06848779704843,1.1416661724414,"ld0235"
"ld0235",23,"2016-12-11","S1","2017-02-06",0,"JC","CW","","egg0003","2016-10-25",8.96,0.108,4.7,"","ALIVE",NA,0.165,20.52,-1.80180980508156,3.02140002030257,168,57,"E033_16_BABY_03","ld2015","ld0049",-2.22562405185792,-1.48610528741494,"ld0235_2017-02-06",22,-1.00524235878136,3249,-0.976413826702534,0.953383960975886,"ld0235"
"ld0235",23,"2016-12-11","S1","2017-02-23",0,"JC","CW","","egg0003","2016-10-25",8.96,0.108,4.7,"","ALIVE",NA,0.189,21.58,-1.66600826392249,3.07176695982999,169,74,"E033_16_BABY_03","ld2015","ld0049",-2.22562405185792,-1.48610528741494,"ld0235_2017-02-23",22,-1.00524235878136,5476,-0.872063326977188,0.760494446258523,"ld0235"
"ld0235",23,"2016-12-11","S1","2017-03-23",0,"JC","CW","","egg0003","2016-10-25",8.96,0.108,4.7,"","ALIVE",NA,0.228,21.65,-1.4784096500277,3.0750054544485,170,102,"E033_16_BABY_03","ld2015","ld0049",-2.22562405185792,-1.48610528741494,"ld0235_2017-03-23",22,-1.00524235878136,10404,-0.700191915664855,0.490268718762419,"ld0235"
"ld0235",23,"2016-12-11","S1","2017-04-18",0,"JC","CW","","egg0003","2016-10-25",8.96,0.108,4.7,"","ALIVE",NA,0.265,23.2,-1.32802545299591,3.14415227867226,171,128,"E033_16_BABY_03","ld2015","ld0049",-2.22562405185792,-1.48610528741494,"ld0235_2017-04-18",22,-1.00524235878136,16384,-0.540597033731974,0.292245152879809,"ld0235"
"ld0235",23,"2016-12-11","S1","2017-05-19",0,"FK","CW","","egg0003","2016-10-25",8.96,0.108,4.7,"","ALIVE",NA,0.319,NA,-1.14256417619729,NA,172,159,"E033_16_BABY_03","ld2015","ld0049",-2.22562405185792,-1.48610528741494,"ld0235_2017-05-19",22,-1.00524235878136,25281,-0.350310828350461,0.122717676459586,"ld0235"
"ld0235",23,"2016-12-11","S1","2017-07-20",0,"FK","CW","","egg0003","2016-10-25",8.96,0.108,4.7,"","ALIVE",NA,0.347,26,-1.05843049903528,3.25809653802148,173,221,"E033_16_BABY_03","ld2015","ld0049",-2.22562405185792,-1.48610528741494,"ld0235_2017-07-20",22,-1.00524235878136,48841,0.0302615824125631,0.000915763370112349,"ld0235"
"ld0235",23,"2016-12-11","S1","2017-09-15",0,"FK","CW","","egg0003","2016-10-25",8.96,0.108,4.7,"","ALIVE",NA,0.327,26,-1.11779510808488,3.25809653802148,174,278,"E033_16_BABY_03","ld2015","ld0049",-2.22562405185792,-1.48610528741494,"ld0235_2017-09-15",22,-1.00524235878136,77284,0.380142669726957,0.144508449347138,"ld0235"
"ld0235",23,"2016-12-11","S1","2017-11-14",0,"FK","CW","","egg0003","2016-10-25",8.96,0.108,4.7,"","ALIVE",NA,0.484,29,-0.725670372265505,3.36729582998647,175,338,"E033_16_BABY_03","ld2015","ld0049",-2.22562405185792,-1.48610528741494,"ld0235_2017-11-14",22,-1.00524235878136,114244,0.748438551110529,0.560160264788428,"ld0235"
"ld0235",23,"2016-12-11","S1","2018-01-15",0,"FK","CW","","egg0003","2016-10-25",8.96,0.108,4.7,"","ALIVE",NA,0.526,30,-0.642454066244427,3.40119738166216,176,400,"E033_16_BABY_03","ld2015","ld0049",-2.22562405185792,-1.48610528741494,"ld0235_2018-01-15",22,-1.00524235878136,160000,1.12901096187355,1.27466575203065,"ld0235"
"ld0235",23,"2016-12-11","S1","2018-03-06",0,"FK","CW","","egg0003","2016-10-25",8.96,0.108,4.7,"","ALIVE",NA,0.459,30,-0.778705068921592,3.40119738166216,177,450,"E033_16_BABY_03","ld2015","ld0049",-2.22562405185792,-1.48610528741494,"ld0235_2018-03-06",22,-1.00524235878136,202500,1.43592419635986,2.06187829769172,"ld0235"
"ld0235",23,"2016-12-11","S1","2018-06-21",0,"FK","CW","","egg0003","2016-10-25",8.96,0.108,4.7,"","ALIVE",NA,0.612,30.5,-0.491022996469811,3.41772668361337,178,557,"E033_16_BABY_03","ld2015","ld0049",-2.22562405185792,-1.48610528741494,"ld0235_2018-06-21",22,-1.00524235878136,310249,2.09271851816057,4.37947079625216,"ld0235"
"ld0236",23,"2016-12-11","S1","2016-12-11",0,"FK","CW","","egg0016","2016-10-28",8.48,0.17,6.41,"","DEAD","2019-01-21",0.13,19.801,-2.04022082852655,2.98573244147566,180,0,"E038_16_BABY_04","ld0090","ld0027",-1.77195684193188,0.812834866771323,"ld0236_2016-12-11",22,-1.00524235878136,0,-1.32629491401693,1.75905819894717,"ld0236"
"ld0236",23,"2016-12-11","S1","2016-12-26",0,"FK","CW","","egg0016","2016-10-28",8.48,0.17,6.41,"","DEAD","2019-01-21",0.136,20.644,-1.99510039324608,3.02742472028648,181,15,"E038_16_BABY_04","ld0090","ld0027",-1.77195684193188,0.812834866771323,"ld0236_2016-12-26",22,-1.00524235878136,225,-1.23422094367103,1.52330133779622,"ld0236"
"ld0236",23,"2016-12-11","S1","2017-01-09",0,"JC","CW","","egg0016","2016-10-28",8.48,0.17,6.41,"","DEAD","2019-01-21",0.19,21.51,-1.66073120682165,3.06851794327964,182,29,"E038_16_BABY_04","ld0090","ld0027",-1.77195684193188,0.812834866771323,"ld0236_2017-01-09",22,-1.00524235878136,841,-1.14828523801487,1.31855898784286,"ld0236"
"ld0236",23,"2016-12-11","S1","2017-01-22",0,"FK","CW","","egg0016","2016-10-28",8.48,0.17,6.41,"","DEAD","2019-01-21",0.189,21.38,-1.66600826392249,3.0624559055969,183,42,"E038_16_BABY_04","ld0090","ld0027",-1.77195684193188,0.812834866771323,"ld0236_2017-01-22",22,-1.00524235878136,1764,-1.06848779704843,1.1416661724414,"ld0236"
"ld0236",23,"2016-12-11","S1","2017-02-06",0,"JC","CW","","egg0016","2016-10-28",8.48,0.17,6.41,"","DEAD","2019-01-21",0.193,22.614,-1.64506509007725,3.11856918351305,184,57,"E038_16_BABY_04","ld0090","ld0027",-1.77195684193188,0.812834866771323,"ld0236_2017-02-06",22,-1.00524235878136,3249,-0.976413826702534,0.953383960975886,"ld0236"
"ld0236",23,"2016-12-11","S1","2017-02-23",0,"JC","CW","","egg0016","2016-10-28",8.48,0.17,6.41,"","DEAD","2019-01-21",0.219,24.47,-1.51868354916564,3.19744787745458,185,74,"E038_16_BABY_04","ld0090","ld0027",-1.77195684193188,0.812834866771323,"ld0236_2017-02-23",22,-1.00524235878136,5476,-0.872063326977188,0.760494446258523,"ld0236"
"ld0236",23,"2016-12-11","S1","2017-03-23",0,"JC","CW","","egg0016","2016-10-28",8.48,0.17,6.41,"","DEAD","2019-01-21",0.266,24.39,-1.32425897020044,3.19417321222783,186,102,"E038_16_BABY_04","ld0090","ld0027",-1.77195684193188,0.812834866771323,"ld0236_2017-03-23",22,-1.00524235878136,10404,-0.700191915664855,0.490268718762419,"ld0236"
"ld0236",23,"2016-12-11","S1","2017-04-18",0,"JC","CW","","egg0016","2016-10-28",8.48,0.17,6.41,"","DEAD","2019-01-21",0.266,23.9,-1.32425897020044,3.17387845893747,187,128,"E038_16_BABY_04","ld0090","ld0027",-1.77195684193188,0.812834866771323,"ld0236_2017-04-18",22,-1.00524235878136,16384,-0.540597033731974,0.292245152879809,"ld0236"
"ld0236",23,"2016-12-11","S1","2017-05-19",0,"FK","CW","","egg0016","2016-10-28",8.48,0.17,6.41,"","DEAD","2019-01-21",0.318,25.23,-1.14570389620196,3.22803376265297,188,159,"E038_16_BABY_04","ld0090","ld0027",-1.77195684193188,0.812834866771323,"ld0236_2017-05-19",22,-1.00524235878136,25281,-0.350310828350461,0.122717676459586,"ld0236"
"ld0236",23,"2016-12-11","S1","2017-07-20",0,"FK","CW","","egg0016","2016-10-28",8.48,0.17,6.41,"","DEAD","2019-01-21",0.355,27,-1.03563748950672,3.29583686600433,189,221,"E038_16_BABY_04","ld0090","ld0027",-1.77195684193188,0.812834866771323,"ld0236_2017-07-20",22,-1.00524235878136,48841,0.0302615824125631,0.000915763370112349,"ld0236"
